stop_id,stop_code,stop_name,stop_desc,stop_lat,stop_lon,zone_id,county,state,city,start_lon,start_lat
162,10817,MAIN ST AT ADAMS AVE,,39.395538,-74.519212,0,Atlantic,NJ,Pleasantville,-74.038831,40.726087
163,10837,MAIN ST AT DELILAH RD,,39.405069,-74.510613,0,Atlantic,NJ,Pleasantville,-74.038831,40.726087
164,10811,MAIN ST AT DELILAH RD,,39.404748,-74.51104000000001,0,Atlantic,NJ,Pleasantville,-74.038831,40.726087
165,10820,MAIN ST AT BAYVIEW AVE,,39.386739,-74.526992,0,Atlantic,NJ,Pleasantville,-74.038831,40.726087
166,10808,MAIN ST AT CEDARCREST AVE,,39.409949,-74.506393,8195,Atlantic,NJ,Absecon,-74.038831,40.726087
167,10830,MAIN ST AT DECATUR AVE,,39.388969,-74.524952,0,Atlantic,NJ,Pleasantville,-74.038831,40.726087
168,10819,MAIN ST AT DECATUR AVE,,39.389008000000004,-74.525101,0,Atlantic,NJ,Pleasantville,-74.038831,40.726087
169,10827,MAIN ST AT E. GLENDALE AVE,,39.381749,-74.53139,0,Atlantic,NJ,Pleasantville,-74.038831,40.726087
170,10828,MAIN ST AT E. GREENFIELD AVE,,39.384538,-74.52889,0,Atlantic,NJ,Pleasantville,-74.038831,40.726087
171,10818,MAIN ST AT PLEASANT AVE,,39.393768,-74.520792,0,Atlantic,NJ,Pleasantville,-74.038831,40.726087
172,10813,MAIN ST AT READING AVE,,39.400849,-74.514431,0,Atlantic,NJ,Pleasantville,-74.038831,40.726087
173,10841,MAIN ST AT REDWOOD AVE,,39.41218,-74.504621,0,Atlantic,NJ,Absecon,-74.038831,40.726087
174,10825,MAIN ST AT RIDGEWOOD AVE,,39.377849,-74.53603000000001,0,Atlantic,NJ,Northfield,-74.038831,40.726087
176,10838,MAIN ST AT THOMPSON AVE,,39.406008,-74.509763,0,Atlantic,NJ,Pleasantville,-74.038831,40.726087
177,10810,MAIN ST AT THOMPSON AVE,,39.40585,-74.510041,0,Atlantic,NJ,Pleasantville,-74.038831,40.726087
178,10823,MAIN ST AT TILTON RD,,39.378820000000005,-74.534983,0,Atlantic,NJ,Northfield,-74.038831,40.726087
179,10816,MAIN ST AT WOODLAND AVE,,39.396387,-74.518473,0,Atlantic,NJ,Pleasantville,-74.038831,40.726087
180,10842,MAIN ST AT CALIFORNIA AVE,,39.413388,-74.503852,0,Atlantic,NJ,Absecon,-74.038831,40.726087
181,10852,W JERSEY AVE AT MAIN ST,,39.390759,-74.522971,8192,Atlantic,NJ,Pleasantville,-74.038831,40.726087
182,10824,MAIN ST AT RIDGEWOOD AVE,,39.377997,-74.535983,0,Atlantic,NJ,Northfield,-74.038831,40.726087
183,10826,MAIN ST AT ASHLAND AVE,,39.378966999999996,-74.53466999999999,0,Atlantic,NJ,Pleasantville,-74.038831,40.726087
184,10831,MAIN ST 200'N OF PLEASANT AVE,,39.393978999999995,-74.5205,0,Atlantic,NJ,Pleasantville,-74.038831,40.726087
185,10834,MAIN ST AT MULBERRY AVE,,39.399218,-74.515823,0,Atlantic,NJ,Pleasantville,-74.038831,40.726087
186,10807,MAIN ST AT REDWOOD AVE,,39.412489,-74.50452,0,Atlantic,NJ,Absecon,-74.038831,40.726087
187,10809,MAIN ST AT LEEDS AVE,,39.40785,-74.50828100000001,0,Atlantic,NJ,Absecon,-74.038831,40.726087
188,10814,MAIN ST AT BRIGHTON AVE,,39.400188,-74.515023,0,Atlantic,NJ,Pleasantville,-74.038831,40.726087
189,10815,MAIN ST AT MULBERRY AVE,,39.398739,-74.51633199999999,0,Atlantic,NJ,Pleasantville,-74.038831,40.726087
190,10821,MAIN ST AT E. GREENFIELD AVE,,39.384728,-74.52885,0,Atlantic,NJ,Pleasantville,-74.038831,40.726087
191,10822,MAIN ST AT E. GLENDALE AVE,,39.38153,-74.531693,0,Atlantic,NJ,Pleasantville,-74.038831,40.726087
192,10829,MAIN ST AT BAYVIEW AVE,,39.386399,-74.527242,0,Atlantic,NJ,Pleasantville,-74.038831,40.726087
193,10832,MAIN ST AT ADAMS AVE,,39.395319,-74.51925200000001,0,Atlantic,NJ,Pleasantville,-74.038831,40.726087
194,10833,MAIN ST AT E. MERION AVE,,39.39727,-74.51757099999999,0,Atlantic,NJ,Pleasantville,-74.038831,40.726087
195,10835,MAIN ST AT READING AVE,,39.40163,-74.51366,0,Atlantic,NJ,Pleasantville,-74.038831,40.726087
196,10836,MAIN ST AT STENTON PL,,39.402698,-74.512711,0,Atlantic,NJ,Pleasantville,-74.038831,40.726087
197,10839,MAIN ST AT LEEDS AVE,,39.408099,-74.5079,0,Atlantic,NJ,Absecon,-74.038831,40.726087
198,10840,MAIN ST AT CEDARCREST AVE,,39.410108,-74.506112,0,Atlantic,NJ,Absecon,-74.038831,40.726087
199,10855,NEW RD AT PARK AVE,,39.387068,-74.537461,0,Atlantic,NJ,Pleasantville,-74.038831,40.726087
200,10858,NEW RD AT PARK AVE,,39.386958,-74.537511,0,Atlantic,NJ,Pleasantville,-74.038831,40.726087
201,10859,NEW RD AT NOAHS RD,,39.388959,-74.53508199999999,0,Atlantic,NJ,Pleasantville,-74.038831,40.726087
203,10856,NEW RD AT TILTON RD,,39.383599,-74.542464,0,Atlantic,NJ,Northfield,-74.038831,40.726087
204,10857,NEW RD AT TILTON RD,,39.383618,-74.542272,0,Atlantic,NJ,Northfield,-74.038831,40.726087
205,10853,W JERSEY AVE AT MAIN ST,,39.390589,-74.522791,8192,Atlantic,NJ,Pleasantville,-74.038831,40.726087
207,10850,CALIFORNIA AVE AT NEW RD,,39.41472,-74.512041,8192,Atlantic,NJ,Absecon,-74.038831,40.726087
209,10029,SHORE RD AT CALIFORNIA AVE,,39.413647999999995,-74.50379000000001,0,Atlantic,NJ,Absecon,-74.038831,40.726087
210,10002,NEW RD AT NEW JERSEY AVE,,39.429279,-74.50494300000001,0,Atlantic,NJ,Absecon,-74.038831,40.726087
211,10031,WYOMING AVE AT PITNEY RD,,39.432227000000005,-74.498583,0,Atlantic,NJ,Absecon,-74.038831,40.726087
212,10013,WHITE HORSE PIKE AT STATION AVE,,39.42373,-74.50040200000001,0,Atlantic,NJ,Absecon,-74.038831,40.726087
215,10512,STOCKTON UNIVERSITY,,39.493379,-74.52837,8192,Atlantic,NJ,Pomona,-74.038831,40.726087
216,10485,RT-9 AT QUAIL HILL BLVD,,39.49065,-74.458313,0,Atlantic,NJ,Absecon,-74.038831,40.726087
217,10773,SHORE RD AT COVE RD,,39.361709000000005,-74.555753,0,Atlantic,NJ,Northfield,-74.038831,40.726087
218,10780,SHORE RD AT DOLPHIN AVE,,39.376359,-74.537871,0,Atlantic,NJ,Northfield,-74.038831,40.726087
219,10763,SHORE RD AT DOLPHIN AVE,,39.3762,-74.538212,0,Atlantic,NJ,Northfield,-74.038831,40.726087
220,10764,SHORE RD AT FRANKLIN AVE,,39.375,-74.539672,0,Atlantic,NJ,Northfield,-74.038831,40.726087
221,10775,SHORE RD AT GOLFVIEW DR,,39.368269,-74.547763,0,Atlantic,NJ,Northfield,-74.038831,40.726087
222,10777,SHORE RD AT JACKSON AVE,,39.372328,-74.54279100000001,0,Atlantic,NJ,Northfield,-74.038831,40.726087
223,10766,SHORE RD AT JACKSON AVE,,39.37218,-74.543121,0,Atlantic,NJ,Northfield,-74.038831,40.726087
224,10776,SHORE RD AT MT. VERNON AVE,,39.370519,-74.544952,0,Atlantic,NJ,Northfield,-74.038831,40.726087
225,10772,SHORE & TILTON RDS,,39.358868,-74.559223,0,Atlantic,NJ,Northfield,-74.038831,40.726087
226,10771,SHORE RD AT OAKCREST AVE,,39.358958,-74.55926099999999,0,Atlantic,NJ,Northfield,-74.038831,40.726087
227,10765,SHORE RD AT PUTTING GREEN RD,,39.373608000000004,-74.541313,0,Atlantic,NJ,Northfield,-74.038831,40.726087
228,10770,SHORE RD AT RIDGEWOOD DR,,39.360668,-74.557162,0,Atlantic,NJ,Northfield,-74.038831,40.726087
229,10774,SHORE RD AT SURREY AVE,,39.363248999999996,-74.553892,0,Atlantic,NJ,Northfield,-74.038831,40.726087
231,10767,SHORE RD AT ZION AVE,,39.369988,-74.54579100000001,0,Atlantic,NJ,Northfield,-74.038831,40.726087
232,10778,SHORE RD AT PUTTING GREEN RD,,39.373739,-74.541061,0,Atlantic,NJ,Northfield,-74.038831,40.726087
233,10768,SHORE RD AT FIFIELD AVE,,39.368379,-74.547752,0,Atlantic,NJ,Northfield,-74.038831,40.726087
234,10784,NEW RD AT TILTON RD,,39.374438,-74.554361,0,Atlantic,NJ,Northfield,-74.038831,40.726087
235,10785,NEW RD AT NORTHFIELD AVE,,39.372489,-74.556271,0,Atlantic,NJ,Northfield,-74.038831,40.726087
236,10786,NEW RD AT MILL RD,,39.369248,-74.55974300000001,0,Atlantic,NJ,Northfield,-74.038831,40.726087
237,10787,NEW RD AT CEDAR BRIDGE RD,,39.366518,-74.56254200000001,0,Atlantic,NJ,Northfield,-74.038831,40.726087
238,10788,NEW RD AT RIDGEWOOD DR,,39.363268,-74.564663,0,Atlantic,NJ,Northfield,-74.038831,40.726087
239,10789,NEW RD AT OAKCREST AVE,,39.361578,-74.565802,0,Atlantic,NJ,Northfield,-74.038831,40.726087
240,10790,NEW RD AT OAKCREST AVE,,39.361328,-74.565821,0,Atlantic,NJ,Northfield,-74.038831,40.726087
241,10791,NEW RD AT RIDGEWOOD DR,,39.363408,-74.56444300000001,0,Atlantic,NJ,Northfield,-74.038831,40.726087
242,10792,NEW RD AT CEDAR BRIDGE RD,,39.366639,-74.562322,0,Atlantic,NJ,Northfield,-74.038831,40.726087
243,10793,NEW RD AT MILL RD,,39.3693,-74.55945200000001,0,Atlantic,NJ,Northfield,-74.038831,40.726087
245,10795,NEW RD AT TILTON RD,,39.375929,-74.552723,0,Atlantic,NJ,Northfield,-74.038831,40.726087
246,10783,NEW RD AT JACKSON AVE,,39.377578,-74.551151,0,Atlantic,NJ,Northfield,-74.038831,40.726087
247,10782,NEW RD AT CHESTNUT AVE,,39.379178,-74.54887099999999,0,Atlantic,NJ,Northfield,-74.038831,40.726087
248,10781,NEW RD AT DOLPHIN AVE,,39.381058,-74.546142,0,Atlantic,NJ,Northfield,-74.038831,40.726087
249,10779,SHORE RD AT CATHERINE PL,,39.375287,-74.539142,0,Atlantic,NJ,Northfield,-74.038831,40.726087
250,10796,NEW RD AT JACKSON AVE,,39.377967,-74.550433,0,Atlantic,NJ,Northfield,-74.038831,40.726087
251,10797,NEW RD AT CHESTNUT AVE,,39.379209,-74.548633,0,Atlantic,NJ,Northfield,-74.038831,40.726087
252,10798,NEW RD AT DOLPHIN AVE,,39.381159999999994,-74.545801,0,Atlantic,NJ,Northfield,-74.038831,40.726087
255,10180,S CAROLINA AVE AT ATLANTIC AVE,,39.363068,-74.42697,0,Atlantic,NJ,Atlantic City,-74.038831,40.726087
256,10169,NORTH CAROLINA AVE AT ATLANTIC AVE,,39.363268,-74.425803,0,Atlantic,NJ,Atlantic City,-74.038831,40.726087
258,10101,PORTER AVE AT ALBANY AVE,,39.355829,-74.45861,0,Atlantic,NJ,Ventnor City,-74.038831,40.726087
260,10086,ATLANTIC AVE AT TENNESSEE AVE,,39.362049,-74.428523,0,Atlantic,NJ,Atlantic City,-74.038831,40.726087
261,10087,ATLANTIC AVE AT NEW YORK AVE,,39.36163,-74.429603,0,Atlantic,NJ,Atlantic City,-74.038831,40.726087
262,10089,ATLANTIC AVE AT MARTIN LUTHER KING BLVD,,39.360528,-74.432272,0,Atlantic,NJ,Atlantic City,-74.038831,40.726087
264,10092,ATLANTIC AVE AT FLORIDA AVE,,39.356538,-74.442162,0,Atlantic,NJ,Atlantic City,-74.038831,40.726087
266,10093,ATLANTIC AVE AT CALIFORNIA AVE,,39.355447999999996,-74.444852,0,Atlantic,NJ,Atlantic City,-74.038831,40.726087
267,10094,ATLANTIC AVE AT BRIGHTON AVE,,39.354409000000004,-74.44742099999999,0,Atlantic,NJ,Atlantic City,-74.038831,40.726087
268,10095,ATLANTIC AVE AT MORRIS AVE,,39.354028,-74.448362,0,Atlantic,NJ,Atlantic City,-74.038831,40.726087
269,10096,ATLANTIC AVE AT CHELSEA AVE,,39.353628,-74.449322,0,Atlantic,NJ,Atlantic City,-74.038831,40.726087
270,10097,ATLANTIC AVE AT MONTPELIER AVE,,39.353239,-74.450313,0,Atlantic,NJ,Ventnor City,-74.038831,40.726087
271,10098,ATLANTIC AVE AT BOSTON AVE,,39.352779,-74.45146,0,Atlantic,NJ,Ventnor City,-74.038831,40.726087
272,10059,ATLANTIC AVE AT BOSTON AVE,,39.352759999999996,-74.45099300000001,0,Atlantic,NJ,Ventnor City,-74.038831,40.726087
273,10060,ATLANTIC AVE AT MONTPELIER AVE,,39.353349,-74.44958199999999,0,Atlantic,NJ,Atlantic City,-74.038831,40.726087
274,10061,ATLANTIC AVE AT CHELSEA AVE,,39.35373,-74.44858,0,Atlantic,NJ,Atlantic City,-74.038831,40.726087
275,10062,ATLANTIC AVE AT BRIGHTON AVE,,39.354349,-74.44707,0,Atlantic,NJ,Atlantic City,-74.038831,40.726087
277,10063,ATLANTIC AVE AT CALIFORNIA AVE,,39.355508,-74.444121,0,Atlantic,NJ,Atlantic City,-74.038831,40.726087
279,10064,ATLANTIC AVE AT FLORIDA AVE,,39.356629,-74.441413,0,Atlantic,NJ,Atlantic City,-74.038831,40.726087
282,10067,ACROSS ATLANTIC AVE AT OHIO AVE,,39.35966,-74.43395100000001,0,Atlantic,NJ,Atlantic City,-74.038831,40.726087
284,10068,ATLANTIC AVE AT MARTIN LUTHER KING BLVD,,39.36063,-74.431431,0,Atlantic,NJ,Atlantic City,-74.038831,40.726087
285,10069,ATLANTIC AVE AT KENTUCKY AVE,,39.361178,-74.430162,0,Atlantic,NJ,Atlantic City,-74.038831,40.726087
286,10070,ATLANTIC AVE AT NEW YORK AVE,,39.361678999999995,-74.428922,0,Atlantic,NJ,Atlantic City,-74.038831,40.726087
289,10066,ATLANTIC AVE AT ARKANSAS AVE,,39.358569,-74.43663000000001,0,Atlantic,NJ,Atlantic City,-74.038831,40.726087
292,10090,ON ATLANTIC AVE AT OHIO AVE,,39.359479,-74.43489100000001,0,Atlantic,NJ,Atlantic City,-74.038831,40.726087
294,10099,ALBANY AVE AT CROSSAN AVE,,39.358579999999996,-74.460833,0,Atlantic,NJ,Ventnor City,-74.038831,40.726087
295,10100,ALBANY AVE AT FILBERT AVE,,39.35755,-74.459992,0,Atlantic,NJ,Ventnor City,-74.038831,40.726087
296,10065,ATLANTIC AVE AT MISSISSIPPI AVE,,39.357618,-74.43897199999999,0,Atlantic,NJ,Atlantic City,-74.038831,40.726087
299,10869,SHORE RD AT MEDICAL CENTER WAY,,39.315708,-74.594402,0,Atlantic,NJ,Somers Point,-74.038831,40.726087
301,10866,SHORE RD AT CONNECTICUT AVE,,39.31584,-74.59443,0,Atlantic,NJ,Somers Point,-74.038831,40.726087
302,10873,SHORE RD AT DAWES AVE,,39.324397999999995,-74.587553,0,Atlantic,NJ,Somers Point,-74.038831,40.726087
303,10871,SHORE RD AT GROVELAND AVE,,39.3206,-74.590623,0,Atlantic,NJ,Somers Point,-74.038831,40.726087
304,10864,SHORE RD AT GROVELAND AVE,,39.320268,-74.59101,8192,Atlantic,NJ,Somers Point,-74.038831,40.726087
305,10870,SHORE RD AT PLEASANT AVE,,39.318819,-74.592023,0,Atlantic,NJ,Somers Point,-74.038831,40.726087
307,10863,SHORE RD AT MEYRAN AVE,,39.324568,-74.587541,0,Atlantic,NJ,Somers Point,-74.038831,40.726087
308,10868,SHORE RD AT NEW JERSEY AVE,,39.313028,-74.59607199999999,0,Atlantic,NJ,Somers Point,-74.038831,40.726087
309,10867,SHORE RD AT NEW JERSEY AVE,,39.312439000000005,-74.596531,0,Atlantic,NJ,Somers Point,-74.038831,40.726087
313,11607,RT-4 AT BROAD AVE,,40.87703,-73.977391,0,Bergen,NJ,Leonia,-74.038831,40.726087
315,13622,CEDAR LN AT RIVER RD,,40.891438,-74.030731,0,Bergen,NJ,Hackensack,-74.038831,40.726087
316,13623,CEDAR LN AT WESTERLY CATALPA AVE,,40.891329,-74.029253,0,Bergen,NJ,Hackensack,-74.038831,40.726087
317,13625,CEDAR LANE AT LARCH AVE,,40.890479,-74.02627,0,Bergen,NJ,Teaneck,-74.038831,40.726087
318,13626,CEDAR LN AT ELM AVE,,40.889928000000005,-74.024621,0,Bergen,NJ,Teaneck,-74.038831,40.726087
319,13627,CEDAR LN AT GARRISON AVE,,40.889146999999994,-74.022181,0,Bergen,NJ,Teaneck,-74.038831,40.726087
320,13628,CEDAR LN AT PALISADE AVE,,40.88778,-74.018121,0,Bergen,NJ,Teaneck,-74.038831,40.726087
321,13629,CEDAR LANE AT QUEEN ANNE RD,,40.88675,-74.015112,0,Bergen,NJ,Teaneck,-74.038831,40.726087
322,13630,CEDAR LN AT GRANGE RD,,40.88581,-74.012171,0,Bergen,NJ,Teaneck,-74.038831,40.726087
323,13632,CEDAR LN AT TEANECK RD,,40.884648,-74.008021,0,Bergen,NJ,Teaneck,-74.038831,40.726087
324,13633,CEDAR LN AT GRANGE RD,,40.885818,-74.011841,0,Bergen,NJ,Teaneck,-74.038831,40.726087
325,13634,CEDAR LN AT QUEEN ANNE RD,,40.886697999999996,-74.014641,0,Bergen,NJ,Teaneck,-74.038831,40.726087
326,13635,CEDAR LN AT PALISADE AVE,,40.888188,-74.019051,0,Bergen,NJ,Teaneck,-74.038831,40.726087
327,13636,CEDAR LN AT CHESTNUT AVE,,40.889449,-74.02278199999999,0,Bergen,NJ,Teaneck,-74.038831,40.726087
328,13637,CEDAR LN AT ELM AVE,,40.890097999999995,-74.024713,0,Bergen,NJ,Teaneck,-74.038831,40.726087
329,13638,CEDAR LANE AT LINCOLN PL,,40.890608,-74.02618199999999,0,Bergen,NJ,Teaneck,-74.038831,40.726087
330,13639,CEDAR LN AT WESTERLY CATALPA AVE,,40.891529,-74.029841,0,Bergen,NJ,Hackensack,-74.038831,40.726087
332,13641,DEGRAW AVE AT JAMES ST,,40.87583,-74.022463,0,Bergen,NJ,Bogota,-74.038831,40.726087
333,13642,DEGRAW AVE AT QUEEN ANNE RD,,40.874988,-74.020212,0,Bergen,NJ,Bogota,-74.038831,40.726087
334,13643,DEGRAW AVE AT BEECH ST,,40.87438,-74.018601,0,Bergen,NJ,Bogota,-74.038831,40.726087
335,13644,DEGRAW AVE AT MORNINGSIDE TER,,40.873489,-74.01626,0,Bergen,NJ,Bogota,-74.038831,40.726087
336,13645,DEGRAW AVE AT GIFFORD PL,,40.872678,-74.014122,0,Bergen,NJ,Bogota,-74.038831,40.726087
337,13646,DEGRAW AVE AT FRANK W. BURR BLVD,,40.871549,-74.007183,0,Bergen,NJ,Bogota,-74.038831,40.726087
338,13647,DEGRAW AVE AT FRANK W. BURR BLVD,,40.871659,-74.006693,0,Bergen,NJ,Bogota,-74.038831,40.726087
339,13648,DEGRAW AVE AT GIFFORD PL,,40.872689,-74.01374200000001,0,Bergen,NJ,Bogota,-74.038831,40.726087
340,13649,DEGRAW AVE AT ROCKLEDGE PL,,40.873218,-74.01513299999999,0,Bergen,NJ,Bogota,-74.038831,40.726087
341,13650,DEGRAW AVE AT WOODBINE ST,,40.873939,-74.01706300000001,0,Bergen,NJ,Bogota,-74.038831,40.726087
342,13651,DEGRAW AVE AT BEECH ST,,40.874369,-74.018242,0,Bergen,NJ,Bogota,-74.038831,40.726087
343,13652,DEGRAW AVE AT QUEEN ANNE RD,,40.875199,-74.020423,0,Bergen,NJ,Bogota,-74.038831,40.726087
344,13653,DEGRAW AVE AT FARRANT TERRACE,,40.876068,-74.02271999999999,0,Bergen,NJ,Bogota,-74.038831,40.726087
345,13654,EAST FOREST AVE AT TEANECK RD,,40.893628,-74.00126999999999,0,Bergen,NJ,Teaneck,-74.038831,40.726087
346,13655,EAST FOREST AVE AT ARLINGTON AVE,,40.892808,-73.99903,0,Bergen,NJ,Teaneck,-74.038831,40.726087
347,13656,EAST FOREST AVE AT TUXEDO SQ,,40.891918,-73.996592,0,Bergen,NJ,Teaneck,-74.038831,40.726087
348,13657,EAST FOREST AVE AT LORRAINE AVE,,40.891148,-73.994504,0,Bergen,NJ,Teaneck,-74.038831,40.726087
349,13658,EAST FOREST AVE AT LORRAINE AVE,,40.891249,-73.994462,0,Bergen,NJ,Teaneck,-74.038831,40.726087
350,13659,EAST FOREST AVE AT TUXEDO AVE,,40.891909999999996,-73.996302,0,Bergen,NJ,Teaneck,-74.038831,40.726087
352,13662,FORT LEE RD AT PARK AVE,,40.871927,-74.018282,0,Bergen,NJ,Bogota,-74.038831,40.726087
353,13663,FORT LEE RD AT LEES AVE,,40.871199,-74.016302,0,Bergen,NJ,Bogota,-74.038831,40.726087
354,13664,FORT LEE RD AT LOCUST ST,,40.871188000000004,-74.01607,0,Bergen,NJ,Bogota,-74.038831,40.726087
355,13665,FORT LEE RD AT WOODBINE AVE,,40.872040000000005,-74.018364,0,Bergen,NJ,Bogota,-74.038831,40.726087
356,13702,RIVER RD AT TERHUNE ST,,40.885908,-74.031362,0,Bergen,NJ,Hackensack,-74.038831,40.726087
357,13703,RIVER RD AT KENWOOD PL,,40.887969,-74.03097199999999,0,Bergen,NJ,Hackensack,-74.038831,40.726087
358,13704,RIVER RD AT KENT AVE,,40.88969,-74.031142,0,Bergen,NJ,Hackensack,-74.038831,40.726087
359,13705,RIVER RD & BEVERLY RD,,40.892309999999995,-74.03129200000001,0,Bergen,NJ,Hackensack,-74.038831,40.726087
360,13706,RIVER RD AT TILDEN AVE,,40.894088,-74.03054,0,Bergen,NJ,Hackensack,-74.038831,40.726087
361,13707,RIVER RD 566'N OF MARTENSE AVE,,40.896046999999996,-74.028941,0,Bergen,NJ,Teaneck,-74.038831,40.726087
362,13708,RIVER RD AT RAMAPO RD,,40.897617,-74.02798100000001,0,Bergen,NJ,Teaneck,-74.038831,40.726087
363,13709,RIVER RD AT CORNWALL RD,,40.89998,-74.02618100000001,0,Bergen,NJ,Teaneck,-74.038831,40.726087
364,13710,RIVER RD AT FOREST AVE,,40.901418,-74.024922,0,Bergen,NJ,Teaneck,-74.038831,40.726087
365,13711,RIVER RD AT WENDEL PL,,40.904068,-74.024372,0,Bergen,NJ,Teaneck,-74.038831,40.726087
366,13718,RIVER RD AT GREENVILLE AVE,,40.906718,-74.02353199999999,0,Bergen,NJ,Teaneck,-74.038831,40.726087
367,13719,RIVER RD AT WENDEL PL,,40.905049,-74.024232,0,Bergen,NJ,Teaneck,-74.038831,40.726087
368,13720,RIVER RD AT FOREST AVE,,40.901720000000005,-74.024762,0,Bergen,NJ,Teaneck,-74.038831,40.726087
369,13721,RIVER RD AT CORNWALL RD,,40.90015,-74.02606999999999,0,Bergen,NJ,Teaneck,-74.038831,40.726087
370,13722,RIVER RD 120'S OF RAMAPO RD,,40.89699,-74.028352,0,Bergen,NJ,Teaneck,-74.038831,40.726087
371,13723,RIVER RD 200'N OF MARTENSE AVE,,40.895379,-74.029443,0,Bergen,NJ,Teaneck,-74.038831,40.726087
372,13724,RIVER RD AT LONG PINE LN,,40.893639,-74.030923,0,Bergen,NJ,Hackensack,-74.038831,40.726087
373,13725,RIVER RD AT CEDAR LN,,40.8912,-74.03132099999999,0,Bergen,NJ,Hackensack,-74.038831,40.726087
374,13726,RIVER RD AT KENT AVE,,40.889619,-74.031132,0,Bergen,NJ,Hackensack,-74.038831,40.726087
375,13727,RIVER RD AT CADMUS CT,,40.888228999999995,-74.030961,0,Bergen,NJ,Hackensack,-74.038831,40.726087
376,13728,RIVER RD AT TERHUNE ST,,40.885708,-74.0314,0,Bergen,NJ,Hackensack,-74.038831,40.726087
377,13748,TEANECK RD AT EAST MAPLE ST,,40.867568,-74.014883,0,Bergen,NJ,Bogota,-74.038831,40.726087
378,13749,TEANECK RD AT EAST WALNUT ST,,40.86913,-74.014463,0,Bergen,NJ,Bogota,-74.038831,40.726087
379,13750,TEANECK RD AT PUFFIN WAY,,40.874728000000005,-74.012171,0,Bergen,NJ,Bogota,-74.038831,40.726087
380,13751,TEANECK RD AT DEMAREST RD,,40.877789,-74.011122,0,Bergen,NJ,Bogota,-74.038831,40.726087
381,13752,"TEANECK RD AT JOHNSON AVE, T. JEFFERSON SCHOOL",,40.88062,-74.009652,0,Bergen,NJ,Teaneck,-74.038831,40.726087
382,13753,"TEANECK RD AT LINDBERGH BLVD, HOLY NAME HOSPITAL",,40.882239,-74.00867,0,Bergen,NJ,Teaneck,-74.038831,40.726087
383,13754,TEANECK RD AT GOLF CT/CEDAR LN,,40.884749,-74.006563,0,Bergen,NJ,Teaneck,-74.038831,40.726087
384,13755,TEANECK RD AT HOLLAND TER,,40.88601,-74.006213,0,Bergen,NJ,Teaneck,-74.038831,40.726087
385,13756,TEANECK RD AT MONTEREY AVE,,40.887199,-74.005762,0,Bergen,NJ,Teaneck,-74.038831,40.726087
386,13757,TEANECK RD AT GRAYSON PL,,40.888328,-74.00501,0,Bergen,NJ,Teaneck,-74.038831,40.726087
388,13759,TEANECK RD AT ROBINSON ST,,40.892458000000005,-74.002511,0,Bergen,NJ,Teaneck,-74.038831,40.726087
389,13760,TEANECK RD AT FOREST AVE,,40.89365,-74.001912,0,Bergen,NJ,Teaneck,-74.038831,40.726087
390,13761,TEANECK RD AT CIRCLE DRIVEWAY,,40.895439,-74.00109300000001,0,Bergen,NJ,Teaneck,-74.038831,40.726087
391,13762,TEANECK RD AT FRANKLIN RD,,40.897617,-74.000411,0,Bergen,NJ,Teaneck,-74.038831,40.726087
392,13763,TEANECK RD AT WEST ENGLEWOOD AVE,,40.899218,-73.999904,0,Bergen,NJ,Teaneck,-74.038831,40.726087
393,13764,TEANECK RD AT WESTERVELT PL,,40.900508,-73.999542,0,Bergen,NJ,Teaneck,-74.038831,40.726087
394,13765,TEANECK RD AT STATE ST,,40.901637,-73.999222,0,Bergen,NJ,Teaneck,-74.038831,40.726087
395,13766,TEANECK RD AT AMSTERDAM AVE,,40.902728,-73.998902,0,Bergen,NJ,Teaneck,-74.038831,40.726087
396,13767,TEANECK RD AT TRYON AVE,,40.904049,-73.998641,0,Bergen,NJ,Teaneck,-74.038831,40.726087
397,13768,TEANECK RD AT VAN BUSKIRK RD,,40.905457,-73.99870200000001,0,Bergen,NJ,Teaneck,-74.038831,40.726087
398,13769,TEANECK RD AT VOORHEES ST,,40.906849,-73.998752,0,Bergen,NJ,Bergenfield,-74.038831,40.726087
399,13770,TEANECK RD AT VAN ARSDALE PL,,40.909168,-73.998423,0,Bergen,NJ,Bergenfield,-74.038831,40.726087
400,13771,TEANECK RD AT WARD PLAZA,,40.910308,-73.998132,0,Bergen,NJ,Bergenfield,-74.038831,40.726087
401,13772,TEANECK RD AT LIBERTY RD,,40.911949,-73.997711,0,Bergen,NJ,Bergenfield,-74.038831,40.726087
402,13773,TEANECK RD AT LIBERTY RD,,40.911787,-73.997883,0,Bergen,NJ,Bergenfield,-74.038831,40.726087
404,13775,TEANECK RD AT ELMER PL,,40.909039,-73.998552,0,Bergen,NJ,Bergenfield,-74.038831,40.726087
405,13776,TEANECK RD AT SACKVILLE ST,,40.90725,-73.998862,0,Bergen,NJ,Bergenfield,-74.038831,40.726087
406,13777,TEANECK RD AT BILTON ST,,40.906299,-73.99882099999999,0,Bergen,NJ,Bergenfield,-74.038831,40.726087
407,13778,TEANECK RD AT TRYON AVE,,40.903917,-73.99879200000001,0,Bergen,NJ,Teaneck,-74.038831,40.726087
408,13779,TEANECK RD AT AMSTERDAM AVE,,40.902939,-73.999001,0,Bergen,NJ,Teaneck,-74.038831,40.726087
409,13780,TEANECK RD AT STATE ST,,40.900308,-73.999762,0,Bergen,NJ,Teaneck,-74.038831,40.726087
